date,label,daily_pnl_usd,tp_hit,sl_hit,trades_count,anchor_price_10am,atr14_m5,atr_ratio_20d,morning_range_pts,morning_trend_pts,directional_intensity,range_to_atr_ratio,trend_to_atr_ratio,morning_vol_std,day_of_week
2020-01-02,trade,4.6,True,False,1,1520.555,0.46,1.0,3.953,1.787,0.452,8.585,3.881,0.132,3
2020-01-03,trade,17.87,True,False,1,1538.255,1.787,1.0,13.12,9.687,0.738,7.342,5.421,0.339,4
2020-01-06,trade,10.33,True,False,1,1577.475,1.033,1.0,25.89,17.74,0.685,25.066,17.176,0.306,0
2020-01-07,trade,0.0,False,False,0,1558.928,1.291,1.0,10.377,6.18,0.596,8.038,4.787,0.298,1
2020-01-08,skip,-52.21,False,False,2,1585.405,3.28,2.089,37.837,10.167,0.269,11.537,3.1,0.703,2
2020-01-09,trade,1.36,False,False,5,1560.495,0.759,0.529,7.55,3.967,0.525,9.946,5.226,0.2,3
2020-01-10,trade,-9.97,False,False,5,1548.795,0.537,0.411,6.54,3.403,0.52,12.182,6.339,0.139,4
2020-01-13,trade,6.8,True,False,1,1556.075,0.681,0.554,7.083,5.243,0.74,10.409,7.705,0.192,0
2020-01-14,trade,1.21,False,False,2,1540.015,0.667,0.572,12.9,7.833,0.607,19.336,11.741,0.292,1
2020-01-15,trade,8.98,True,False,1,1552.165,0.898,0.788,7.007,5.907,0.843,7.8,6.576,0.182,2
2020-01-16,trade,5.25,True,False,1,1555.868,0.525,0.485,3.197,0.43,0.135,6.084,0.818,0.119,3
2020-01-17,trade,5.96,True,False,1,1553.725,0.596,0.572,4.8,1.327,0.276,8.049,2.225,0.131,4
2020-01-20,trade,10.83,True,False,2,1557.825,0.361,0.364,2.747,0.697,0.254,7.611,1.931,0.1,0
2020-01-21,trade,10.25,True,False,1,1566.898,1.025,1.032,8.753,6.19,0.707,8.543,6.042,0.25,1
2020-01-22,trade,9.74,True,False,1,1551.155,0.974,0.982,8.708,7.483,0.859,8.941,7.683,0.2,2
2020-01-23,skip,-35.78,False,False,3,1555.958,0.932,0.944,7.917,2.54,0.321,8.493,2.725,0.232,3
2020-01-24,trade,9.26,True,False,2,1561.645,0.309,0.326,3.59,0.683,0.19,11.626,2.212,0.098,4
2020-01-27,skip,-30.89,False,False,5,1581.995,0.816,0.868,11.11,2.747,0.247,13.608,3.365,0.211,0
2020-01-28,trade,-9.19,False,False,4,1580.965,0.492,0.537,2.997,0.383,0.128,6.09,0.778,0.137,1
2020-01-29,trade,21.52,True,False,2,1565.095,0.717,0.791,6.53,1.663,0.255,9.105,2.319,0.169,2
2020-01-30,trade,20.77,True,False,2,1579.728,0.692,0.754,5.607,3.13,0.558,8.098,4.521,0.14,3
2020-01-31,trade,6.9,True,False,1,1572.235,0.69,0.799,5.053,1.543,0.305,7.325,2.237,0.209,4
2020-02-03,trade,10.51,False,False,3,1582.738,1.007,1.167,12.05,10.65,0.884,11.97,10.58,0.302,0
2020-02-04,trade,6.72,True,False,1,1576.408,0.672,0.808,5.777,0.69,0.119,8.594,1.026,0.193,1
2020-02-05,trade,-14.79,False,False,4,1555.085,0.748,1.061,4.473,2.577,0.576,5.979,3.445,0.202,2
2020-02-06,trade,6.62,True,False,1,1554.795,0.662,0.946,4.12,0.893,0.217,6.222,1.349,0.159,3
2020-02-07,skip,-33.5,False,False,3,1567.638,0.627,0.889,4.28,1.02,0.238,6.83,1.628,0.162,4
2020-02-10,trade,-14.97,False,False,2,1569.725,0.87,1.218,8.673,1.523,0.176,9.972,1.751,0.197,0
2020-02-11,trade,6.86,True,False,1,1567.685,0.686,0.959,6.047,4.003,0.662,8.815,5.835,0.151,1
2020-02-12,trade,4.54,True,False,1,1567.545,0.454,0.655,2.89,0.033,0.011,6.369,0.073,0.137,2
2020-02-13,skip,-48.52,False,False,5,1571.205,0.544,0.784,7.08,5.24,0.74,13.01,9.629,0.124,3
2020-02-14,trade,16.5,True,False,2,1574.315,0.55,0.795,4.283,1.523,0.356,7.788,2.769,0.141,4
2020-02-17,trade,5.28,True,False,1,1582.595,0.528,0.755,3.373,0.737,0.218,6.385,1.395,0.118,0
2020-02-18,trade,5.17,True,False,1,1586.658,0.517,0.766,4.73,2.64,0.558,9.155,5.11,0.104,1
2020-02-19,trade,0.49,False,False,1,1602.448,0.672,1.019,5.283,1.07,0.203,7.863,1.593,0.155,2
2020-02-20,trade,25.9,True,False,2,1609.085,0.863,1.316,6.867,3.033,0.442,7.954,3.513,0.188,3
2020-02-21,trade,-19.6,False,False,3,1623.468,0.888,1.297,5.673,3.83,0.675,6.386,4.312,0.182,4
2020-02-24,trade,32.86,False,False,2,1662.415,1.229,1.742,28.857,7.817,0.271,23.488,6.363,0.337,0
2020-02-25,trade,16.58,True,False,1,1657.555,1.658,2.171,21.05,1.273,0.06,12.694,0.768,0.313,1
2020-02-26,trade,19.15,True,False,1,1640.148,1.915,2.325,11.9,4.96,0.417,6.215,2.591,0.357,2
2020-02-27,trade,31.6,True,False,2,1648.818,1.053,1.251,12.92,7.98,0.618,12.267,7.577,0.26,3
2020-02-28,trade,12.77,True,False,1,1642.765,1.277,1.467,9.55,1.343,0.141,7.476,1.051,0.381,4
2020-03-02,trade,26.97,True,False,1,1595.338,2.697,2.823,31.203,3.96,0.127,11.567,1.468,0.639,0
2020-03-03,trade,10.62,True,False,1,1598.655,1.062,1.089,15.45,13.457,0.871,14.553,12.676,0.268,1
2020-03-04,trade,6.83,False,False,2,1645.045,1.499,1.48,14.95,4.787,0.32,9.973,3.193,0.364,2
2020-03-05,trade,1.98,False,False,2,1638.468,0.779,0.765,5.88,1.18,0.201,7.545,1.514,0.187,3
2020-03-06,trade,42.88,True,False,2,1670.455,1.429,1.35,8.977,1.893,0.211,6.281,1.324,0.319,4
2020-03-09,skip,-508.65,False,True,7,1694.625,2.467,2.167,13.083,3.37,0.258,5.302,1.366,0.531,0
2020-03-10,skip,-44.14,False,False,2,1668.735,1.553,1.314,9.88,2.583,0.261,6.36,1.663,0.36,1
2020-03-11,skip,-142.36,False,False,5,1656.955,1.241,1.016,9.55,4.007,0.42,7.696,3.229,0.279,2
2020-03-12,trade,28.73,True,False,1,1636.668,2.873,2.148,19.257,1.587,0.082,6.702,0.552,0.661,3
2020-03-13,trade,38.64,True,False,1,1563.248,3.864,2.57,32.973,13.64,0.414,8.533,3.53,0.841,4
2020-03-16,trade,98.48,True,False,2,1546.258,3.283,2.0,39.293,0.633,0.016,11.97,0.193,0.851,0
2020-03-17,skip,-32.34,False,False,2,1491.978,5.469,2.895,33.883,16.87,0.498,6.196,3.085,1.124,1
2020-03-18,trade,20.19,True,False,1,1530.628,2.019,1.032,15.59,2.78,0.178,7.721,1.377,0.397,2
2020-03-19,trade,37.48,True,False,1,1471.948,3.748,1.784,31.49,12.73,0.404,8.402,3.397,0.814,3
2020-03-20,trade,11.69,False,False,2,1485.748,2.59,1.185,20.787,18.43,0.887,8.027,7.116,0.55,4
2020-03-23,trade,70.46,True,False,2,1493.258,2.349,1.048,15.6,4.51,0.289,6.643,1.92,0.595,0
2020-03-24,trade,178.11,True,False,3,1578.265,2.969,1.287,24.0,13.547,0.564,8.085,4.563,0.645,1
2020-03-25,trade,43.11,True,False,1,1611.328,4.311,1.776,34.18,18.66,0.546,7.929,4.329,0.768,2
2020-03-26,trade,32.2,True,False,1,1603.608,3.22,1.27,17.947,6.5,0.362,5.574,2.019,0.626,3
2020-03-27,trade,10.06,True,False,1,1625.868,1.006,0.399,11.25,2.51,0.223,11.178,2.494,0.24,4
2020-03-30,trade,-12.72,False,False,2,1619.615,2.266,0.906,17.198,6.983,0.406,7.59,3.082,0.402,0
2020-03-31,trade,10.72,False,False,1,1614.098,1.822,0.718,7.46,4.16,0.558,4.094,2.283,0.412,1
2020-04-01,trade,11.92,True,False,1,1582.825,1.192,0.473,8.477,7.267,0.857,7.112,6.096,0.294,2
2020-04-02,trade,13.35,True,False,1,1584.638,1.335,0.523,12.86,8.7,0.677,9.635,6.518,0.265,3
2020-04-03,trade,13.38,True,False,1,1612.298,1.338,0.526,7.1,2.18,0.307,5.306,1.629,0.27,4
2020-04-06,trade,11.2,True,False,1,1619.448,1.12,0.452,10.14,4.89,0.482,9.053,4.366,0.214,0
2020-04-07,trade,69.97,True,False,2,1658.278,2.332,0.927,18.828,6.84,0.363,8.072,2.932,0.481,1
2020-04-08,trade,11.81,True,False,1,1648.338,1.181,0.47,10.03,1.03,0.103,8.495,0.872,0.266,2
2020-04-09,trade,7.22,True,False,1,1648.078,0.722,0.3,4.27,1.05,0.246,5.912,1.454,0.193,3
